match_id,match_date_utc,competition_name,competition_type,competition_stage,home_team_id,home_team_code,home_team_name,home_team_name_en,away_team_id,away_team_code,away_team_name,away_team_name_en,home_score_ft,away_score_ft,result_90m,result_final,venue,city,country,neutral_flag,source,source_match_id
20160329-por-bel-friendly,2016-03-29T00:00:00Z,Friendly,friendly,Friendly,por,POR,葡萄牙,Portugal,bel,BEL,比利时,Belgium,2,1,home,home,Leiria,Leiria,Portugal,0,martj42/international_results,2016-03-29__portugal__belgium
20160329-sui-bih-friendly,2016-03-29T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,bih,BIH,波黑,Bosnia and Herzegovina,0,2,away,away,Zürich,Zürich,Switzerland,0,martj42/international_results,2016-03-29__switzerland__bosnia and herzegovina
20160329-swe-cze-friendly,2016-03-29T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,cze,CZE,捷克,Czechia,1,1,draw,draw,Solna,Solna,Sweden,0,martj42/international_results,2016-03-29__sweden__czech republic
20160522-eng-tur-friendly,2016-05-22T00:00:00Z,Friendly,friendly,Friendly,eng,ENG,英格兰,England,tur,TUR,土耳其,Turkiye,2,1,home,home,Manchester,Manchester,England,0,martj42/international_results,2016-05-22__england__turkey
20160527-eng-aus-friendly,2016-05-27T00:00:00Z,Friendly,friendly,Friendly,eng,ENG,英格兰,England,aus,AUS,澳大利亚,Australia,2,1,home,home,Sunderland,Sunderland,England,0,martj42/international_results,2016-05-27__england__australia
20160528-mex-par-friendly,2016-05-28T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,par,PAR,巴拉圭,Paraguay,1,0,home,home,Atlanta,Atlanta,United States,1,martj42/international_results,2016-05-28__mexico__paraguay
20160528-sui-bel-friendly,2016-05-28T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,bel,BEL,比利时,Belgium,1,2,away,away,Geneva,Geneva,Switzerland,0,martj42/international_results,2016-05-28__switzerland__belgium
20160529-bih-esp-friendly,2016-05-29T00:00:00Z,Friendly,friendly,Friendly,bih,BIH,波黑,Bosnia and Herzegovina,esp,ESP,西班牙,Spain,1,3,away,away,St. Gallen,St. Gallen,Switzerland,1,martj42/international_results,2016-05-29__bosnia and herzegovina__spain
20160529-por-nor-friendly,2016-05-29T00:00:00Z,Friendly,friendly,Friendly,por,POR,葡萄牙,Portugal,nor,NOR,挪威,Norway,3,0,home,home,Porto,Porto,Portugal,0,martj42/international_results,2016-05-29__portugal__norway
20160601-esp-kor-friendly,2016-06-01T00:00:00Z,Friendly,friendly,Friendly,esp,ESP,西班牙,Spain,kor,KOR,韩国,Korea Republic,6,1,home,home,Salzburg,Salzburg,Austria,1,martj42/international_results,2016-06-01__spain__south korea
20160602-eng-por-friendly,2016-06-02T00:00:00Z,Friendly,friendly,Friendly,eng,ENG,英格兰,England,por,POR,葡萄牙,Portugal,1,0,home,home,London,London,England,0,martj42/international_results,2016-06-02__england__portugal
20160603-usa-col-copa-america,2016-06-03T00:00:00Z,Copa América,competitive,Copa América,usa,USA,美国,United States,col,COL,哥伦比亚,Colombia,0,2,away,away,Santa Clara,Santa Clara,United States,0,martj42/international_results,2016-06-03__united states__colombia
20160604-aut-ned-friendly,2016-06-04T00:00:00Z,Friendly,friendly,Friendly,aut,AUT,奥地利,Austria,ned,NED,荷兰,Netherlands,0,2,away,away,Vienna,Vienna,Austria,0,martj42/international_results,2016-06-04__austria__netherlands
20160604-bra-ecu-copa-america,2016-06-04T00:00:00Z,Copa América,competitive,Copa América,bra,BRA,巴西,Brazil,ecu,ECU,厄瓜多尔,Ecuador,0,0,draw,draw,Pasadena,Pasadena,United States,1,martj42/international_results,2016-06-04__brazil__ecuador
20160604-fra-sco-friendly,2016-06-04T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,sco,SCO,苏格兰,Scotland,3,0,home,home,Metz,Metz,France,0,martj42/international_results,2016-06-04__france__scotland
20160605-bel-nor-friendly,2016-06-05T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,nor,NOR,挪威,Norway,3,2,home,home,Brussels,Brussels,Belgium,0,martj42/international_results,2016-06-05__belgium__norway
20160605-cze-kor-friendly,2016-06-05T00:00:00Z,Friendly,friendly,Friendly,cze,CZE,捷克,Czechia,kor,KOR,韩国,Korea Republic,1,2,away,away,Prague,Prague,Czech Republic,0,martj42/international_results,2016-06-05__czech republic__south korea
20160605-mex-uru-copa-america,2016-06-05T00:00:00Z,Copa América,competitive,Copa América,mex,MEX,墨西哥,Mexico,uru,URU,乌拉圭,Uruguay,3,1,home,home,Glendale,Glendale,United States,1,martj42/international_results,2016-06-05__mexico__uruguay
20160607-can-uzb-friendly,2016-06-07T00:00:00Z,Friendly,friendly,Friendly,can,CAN,加拿大,Canada,uzb,UZB,乌兹别克斯坦,Uzbekistan,2,1,home,home,Bad Waltersdorf,Bad Waltersdorf,Austria,1,martj42/international_results,2016-06-07__canada__uzbekistan
20160607-col-par-copa-america,2016-06-07T00:00:00Z,Copa América,competitive,Copa América,col,COL,哥伦比亚,Colombia,par,PAR,巴拉圭,Paraguay,2,1,home,home,Pasadena,Pasadena,United States,1,martj42/international_results,2016-06-07__colombia__paraguay
20160607-jpn-bih-kirin-cup,2016-06-07T00:00:00Z,Kirin Cup,competitive,Kirin Cup,jpn,JPN,日本,Japan,bih,BIH,波黑,Bosnia and Herzegovina,1,2,away,away,Suita,Suita,Japan,0,martj42/international_results,2016-06-07__japan__bosnia and herzegovina
20160608-bra-hai-copa-america,2016-06-08T00:00:00Z,Copa América,competitive,Copa América,bra,BRA,巴西,Brazil,hai,HAI,海地,Haiti,7,1,home,home,Orlando,Orlando,United States,1,martj42/international_results,2016-06-08__brazil__haiti
20160610-arg-pan-copa-america,2016-06-10T00:00:00Z,Copa América,competitive,Copa América,arg,ARG,阿根廷,Argentina,pan,PAN,巴拿马,Panama,5,0,home,home,Chicago,Chicago,United States,1,martj42/international_results,2016-06-10__argentina__panama
20160611-usa-par-copa-america,2016-06-11T00:00:00Z,Copa América,competitive,Copa América,usa,USA,美国,United States,par,PAR,巴拉圭,Paraguay,1,0,home,home,Philadelphia,Philadelphia,United States,0,martj42/international_results,2016-06-11__united states__paraguay
20160612-ecu-hai-copa-america,2016-06-12T00:00:00Z,Copa América,competitive,Copa América,ecu,ECU,厄瓜多尔,Ecuador,hai,HAI,海地,Haiti,4,0,home,home,East Rutherford,East Rutherford,United States,1,martj42/international_results,2016-06-12__ecuador__haiti
20160612-tur-cro-uefa-euro,2016-06-12T00:00:00Z,UEFA Euro,competitive,UEFA Euro,tur,TUR,土耳其,Turkiye,cro,CRO,克罗地亚,Croatia,0,1,away,away,Paris,Paris,France,1,martj42/international_results,2016-06-12__turkey__croatia
20160613-esp-cze-uefa-euro,2016-06-13T00:00:00Z,UEFA Euro,competitive,UEFA Euro,esp,ESP,西班牙,Spain,cze,CZE,捷克,Czechia,1,0,home,home,Toulouse,Toulouse,France,1,martj42/international_results,2016-06-13__spain__czech republic
20160616-usa-ecu-copa-america,2016-06-16T00:00:00Z,Copa América,competitive,Copa América,usa,USA,美国,United States,ecu,ECU,厄瓜多尔,Ecuador,2,1,home,home,Seattle,Seattle,United States,0,martj42/international_results,2016-06-16__united states__ecuador
20160617-cze-cro-uefa-euro,2016-06-17T00:00:00Z,UEFA Euro,competitive,UEFA Euro,cze,CZE,捷克,Czechia,cro,CRO,克罗地亚,Croatia,2,2,draw,draw,Saint-Étienne,Saint-Étienne,France,1,martj42/international_results,2016-06-17__czech republic__croatia
20160617-esp-tur-uefa-euro,2016-06-17T00:00:00Z,UEFA Euro,competitive,UEFA Euro,esp,ESP,西班牙,Spain,tur,TUR,土耳其,Turkiye,3,0,home,home,Nice,Nice,France,1,martj42/international_results,2016-06-17__spain__turkey
20160618-por-aut-uefa-euro,2016-06-18T00:00:00Z,UEFA Euro,competitive,UEFA Euro,por,POR,葡萄牙,Portugal,aut,AUT,奥地利,Austria,0,0,draw,draw,Lyon,Lyon,France,1,martj42/international_results,2016-06-18__portugal__austria
20160619-fra-sui-uefa-euro,2016-06-19T00:00:00Z,UEFA Euro,competitive,UEFA Euro,fra,FRA,法国,France,sui,SUI,瑞士,Switzerland,0,0,draw,draw,Villeneuve-d'Ascq,Villeneuve-d'Ascq,France,0,martj42/international_results,2016-06-19__france__switzerland
20160621-cro-esp-uefa-euro,2016-06-21T00:00:00Z,UEFA Euro,competitive,UEFA Euro,cro,CRO,克罗地亚,Croatia,esp,ESP,西班牙,Spain,2,1,home,home,Bordeaux,Bordeaux,France,1,martj42/international_results,2016-06-21__croatia__spain
20160621-cze-tur-uefa-euro,2016-06-21T00:00:00Z,UEFA Euro,competitive,UEFA Euro,cze,CZE,捷克,Czechia,tur,TUR,土耳其,Turkiye,0,2,away,away,Lens,Lens,France,1,martj42/international_results,2016-06-21__czech republic__turkey
20160621-usa-arg-copa-america,2016-06-21T00:00:00Z,Copa América,competitive,Copa América,usa,USA,美国,United States,arg,ARG,阿根廷,Argentina,0,4,away,away,Houston,Houston,United States,0,martj42/international_results,2016-06-21__united states__argentina
20160622-swe-bel-uefa-euro,2016-06-22T00:00:00Z,UEFA Euro,competitive,UEFA Euro,swe,SWE,瑞典,Sweden,bel,BEL,比利时,Belgium,0,1,away,away,Nice,Nice,France,1,martj42/international_results,2016-06-22__sweden__belgium
20160625-cro-por-uefa-euro,2016-06-25T00:00:00Z,UEFA Euro,competitive,UEFA Euro,cro,CRO,克罗地亚,Croatia,por,POR,葡萄牙,Portugal,0,1,away,away,Lens,Lens,France,1,martj42/international_results,2016-06-25__croatia__portugal
20160625-usa-col-copa-america,2016-06-25T00:00:00Z,Copa América,competitive,Copa América,usa,USA,美国,United States,col,COL,哥伦比亚,Colombia,0,1,away,away,Glendale,Glendale,United States,0,martj42/international_results,2016-06-25__united states__colombia
20160707-fra-ger-uefa-euro,2016-07-07T00:00:00Z,UEFA Euro,competitive,UEFA Euro,fra,FRA,法国,France,ger,GER,德国,Germany,2,0,home,home,Marseille,Marseille,France,0,martj42/international_results,2016-07-07__france__germany
20160710-fra-por-uefa-euro,2016-07-10T00:00:00Z,UEFA Euro,competitive,UEFA Euro,fra,FRA,法国,France,por,POR,葡萄牙,Portugal,0,1,away,away,Saint-Denis,Saint-Denis,France,0,martj42/international_results,2016-07-10__france__portugal
20160724-uzb-irq-friendly,2016-07-24T00:00:00Z,Friendly,friendly,Friendly,uzb,UZB,乌兹别克斯坦,Uzbekistan,irq,IRQ,伊拉克,Iraq,2,1,home,home,Tashkent,Tashkent,Uzbekistan,0,martj42/international_results,2016-07-24__uzbekistan__iraq
20160808-qat-irq-friendly,2016-08-08T00:00:00Z,Friendly,friendly,Friendly,qat,QAT,卡塔尔,Qatar,irq,IRQ,伊拉克,Iraq,2,1,home,home,Doha,Doha,Qatar,0,martj42/international_results,2016-08-08__qatar__iraq
20160818-jor-qat-friendly,2016-08-18T00:00:00Z,Friendly,friendly,Friendly,jor,JOR,约旦,Jordan,qat,QAT,卡塔尔,Qatar,2,3,away,away,Lucerne,Lucerne,Switzerland,1,martj42/international_results,2016-08-18__jordan__qatar
20160901-arg-uru-fifa-world-cup-qualification,2016-09-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,1,0,home,home,Mendoza,Mendoza,Argentina,0,martj42/international_results,2016-09-01__argentina__uruguay
20160901-aus-irq-fifa-world-cup-qualification,2016-09-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aus,AUS,澳大利亚,Australia,irq,IRQ,伊拉克,Iraq,2,0,home,home,Perth,Perth,Australia,0,martj42/international_results,2016-09-01__australia__iraq
20160901-bel-esp-friendly,2016-09-01T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,esp,ESP,西班牙,Spain,0,2,away,away,Brussels,Brussels,Belgium,0,martj42/international_results,2016-09-01__belgium__spain
20160901-ecu-bra-fifa-world-cup-qualification,2016-09-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ecu,ECU,厄瓜多尔,Ecuador,bra,BRA,巴西,Brazil,0,3,away,away,Quito,Quito,Ecuador,0,martj42/international_results,2016-09-01__ecuador__brazil
20160901-irn-qat-fifa-world-cup-qualification,2016-09-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irn,IRN,伊朗,IR Iran,qat,QAT,卡塔尔,Qatar,2,0,home,home,Tehran,Tehran,Iran,0,martj42/international_results,2016-09-01__iran__qatar
20160904-nor-ger-fifa-world-cup-qualification,2016-09-04T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,nor,NOR,挪威,Norway,ger,GER,德国,Germany,0,3,away,away,Oslo,Oslo,Norway,0,martj42/international_results,2016-09-04__norway__germany
20160905-cro-tur-fifa-world-cup-qualification,2016-09-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,cro,CRO,克罗地亚,Croatia,tur,TUR,土耳其,Turkiye,1,1,draw,draw,Zagreb,Zagreb,Croatia,0,martj42/international_results,2016-09-05__croatia__turkey
20160906-bra-col-fifa-world-cup-qualification,2016-09-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,bra,BRA,巴西,Brazil,col,COL,哥伦比亚,Colombia,2,1,home,home,Manaus,Manaus,Brazil,0,martj42/international_results,2016-09-06__brazil__colombia
20160906-irq-ksa-fifa-world-cup-qualification,2016-09-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irq,IRQ,伊拉克,Iraq,ksa,KSA,沙特阿拉伯,Saudi Arabia,1,2,away,away,Shah Alam,Shah Alam,Malaysia,1,martj42/international_results,2016-09-06__iraq__saudi arabia
20160906-qat-uzb-fifa-world-cup-qualification,2016-09-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,qat,QAT,卡塔尔,Qatar,uzb,UZB,乌兹别克斯坦,Uzbekistan,0,1,away,away,Doha,Doha,Qatar,0,martj42/international_results,2016-09-06__qatar__uzbekistan
20160906-rsa-egy-friendly,2016-09-06T00:00:00Z,Friendly,friendly,Friendly,rsa,RSA,南非,South Africa,egy,EGY,埃及,Egypt,1,0,home,home,Johannesburg,Johannesburg,South Africa,0,martj42/international_results,2016-09-06__south africa__egypt
20160906-sui-por-fifa-world-cup-qualification,2016-09-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sui,SUI,瑞士,Switzerland,por,POR,葡萄牙,Portugal,2,0,home,home,Basel,Basel,Switzerland,0,martj42/international_results,2016-09-06__switzerland__portugal
20160906-swe-ned-fifa-world-cup-qualification,2016-09-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,swe,SWE,瑞典,Sweden,ned,NED,荷兰,Netherlands,1,1,draw,draw,Solna,Solna,Sweden,0,martj42/international_results,2016-09-06__sweden__netherlands
20160906-uru-par-fifa-world-cup-qualification,2016-09-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,uru,URU,乌拉圭,Uruguay,par,PAR,巴拉圭,Paraguay,4,0,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,2016-09-06__uruguay__paraguay
20161006-jpn-irq-fifa-world-cup-qualification,2016-10-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,jpn,JPN,日本,Japan,irq,IRQ,伊拉克,Iraq,2,1,home,home,Saitama,Saitama,Japan,0,martj42/international_results,2016-10-06__japan__iraq
20161006-kor-qat-fifa-world-cup-qualification,2016-10-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,kor,KOR,韩国,Korea Republic,qat,QAT,卡塔尔,Qatar,3,2,home,home,Suwon,Suwon,South Korea,0,martj42/international_results,2016-10-06__south korea__qatar
20161006-ksa-aus-fifa-world-cup-qualification,2016-10-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ksa,KSA,沙特阿拉伯,Saudi Arabia,aus,AUS,澳大利亚,Australia,2,2,draw,draw,Jeddah,Jeddah,Saudi Arabia,0,martj42/international_results,2016-10-06__saudi arabia__australia
20161006-par-col-fifa-world-cup-qualification,2016-10-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,par,PAR,巴拉圭,Paraguay,col,COL,哥伦比亚,Colombia,0,1,away,away,Asunción,Asunción,Paraguay,0,martj42/international_results,2016-10-06__paraguay__colombia
20161006-uzb-irn-fifa-world-cup-qualification,2016-10-06T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,uzb,UZB,乌兹别克斯坦,Uzbekistan,irn,IRN,伊朗,IR Iran,0,1,away,away,Tashkent,Tashkent,Uzbekistan,0,martj42/international_results,2016-10-06__uzbekistan__iran
20161007-bel-bih-fifa-world-cup-qualification,2016-10-07T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,bel,BEL,比利时,Belgium,bih,BIH,波黑,Bosnia and Herzegovina,4,0,home,home,Brussels,Brussels,Belgium,0,martj42/international_results,2016-10-07__belgium__bosnia and herzegovina
20161008-ger-cze-fifa-world-cup-qualification,2016-10-08T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ger,GER,德国,Germany,cze,CZE,捷克,Czechia,3,0,home,home,Hamburg,Hamburg,Germany,0,martj42/international_results,2016-10-08__germany__czech republic
20161008-mex-nzl-friendly,2016-10-08T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,nzl,NZL,新西兰,New Zealand,2,1,home,home,Nashville,Nashville,United States,1,martj42/international_results,2016-10-08__mexico__new zealand
20161008-sen-cpv-fifa-world-cup-qualification,2016-10-08T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sen,SEN,塞内加尔,Senegal,cpv,CPV,佛得角,Cabo Verde,2,0,home,home,Dakar,Dakar,Senegal,0,martj42/international_results,2016-10-08__senegal__cape verde
20161010-ned-fra-fifa-world-cup-qualification,2016-10-10T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ned,NED,荷兰,Netherlands,fra,FRA,法国,France,0,1,away,away,Amsterdam,Amsterdam,Netherlands,0,martj42/international_results,2016-10-10__netherlands__france
20161011-arg-par-fifa-world-cup-qualification,2016-10-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,arg,ARG,阿根廷,Argentina,par,PAR,巴拉圭,Paraguay,0,1,away,away,Córdoba,Córdoba,Argentina,0,martj42/international_results,2016-10-11__argentina__paraguay
20161011-aus-jpn-fifa-world-cup-qualification,2016-10-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aus,AUS,澳大利亚,Australia,jpn,JPN,日本,Japan,1,1,draw,draw,Melbourne,Melbourne,Australia,0,martj42/international_results,2016-10-11__australia__japan
20161011-col-uru-fifa-world-cup-qualification,2016-10-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,col,COL,哥伦比亚,Colombia,uru,URU,乌拉圭,Uruguay,2,2,draw,draw,Barranquilla,Barranquilla,Colombia,0,martj42/international_results,2016-10-11__colombia__uruguay
20161011-irn-kor-fifa-world-cup-qualification,2016-10-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,irn,IRN,伊朗,IR Iran,kor,KOR,韩国,Korea Republic,1,0,home,home,Tehran,Tehran,Iran,0,martj42/international_results,2016-10-11__iran__south korea
20161011-mar-can-friendly,2016-10-11T00:00:00Z,Friendly,friendly,Friendly,mar,MAR,摩洛哥,Morocco,can,CAN,加拿大,Canada,4,0,home,home,Marrakech,Marrakech,Morocco,0,martj42/international_results,2016-10-11__morocco__canada
20161011-mex-pan-friendly,2016-10-11T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,pan,PAN,巴拿马,Panama,1,0,home,home,Bridgeview,Bridgeview,United States,1,martj42/international_results,2016-10-11__mexico__panama
20161011-rsa-gha-friendly,2016-10-11T00:00:00Z,Friendly,friendly,Friendly,rsa,RSA,南非,South Africa,gha,GHA,加纳,Ghana,1,1,draw,draw,Durban,Durban,South Africa,0,martj42/international_results,2016-10-11__south africa__ghana
20161106-jor-irq-friendly,2016-11-06T00:00:00Z,Friendly,friendly,Friendly,jor,JOR,约旦,Jordan,irq,IRQ,伊拉克,Iraq,0,0,draw,draw,Amman,Amman,Jordan,0,martj42/international_results,2016-11-06__jordan__iraq
20161109-ned-bel-friendly,2016-11-09T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,bel,BEL,比利时,Belgium,1,1,draw,draw,Amsterdam,Amsterdam,Netherlands,0,martj42/international_results,2016-11-09__netherlands__belgium
20161110-bra-arg-fifa-world-cup-qualification,2016-11-10T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,bra,BRA,巴西,Brazil,arg,ARG,阿根廷,Argentina,3,0,home,home,Belo Horizonte,Belo Horizonte,Brazil,0,martj42/international_results,2016-11-10__brazil__argentina
20161110-uru-ecu-fifa-world-cup-qualification,2016-11-10T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,uru,URU,乌拉圭,Uruguay,ecu,ECU,厄瓜多尔,Ecuador,2,1,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,2016-11-10__uruguay__ecuador
20161110-uzb-jor-friendly,2016-11-10T00:00:00Z,Friendly,friendly,Friendly,uzb,UZB,乌兹别克斯坦,Uzbekistan,jor,JOR,约旦,Jordan,1,0,home,home,Tashkent,Tashkent,Uzbekistan,0,martj42/international_results,2016-11-10__uzbekistan__jordan
20161111-cze-nor-fifa-world-cup-qualification,2016-11-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,cze,CZE,捷克,Czechia,nor,NOR,挪威,Norway,2,1,home,home,Prague,Prague,Czech Republic,0,martj42/international_results,2016-11-11__czech republic__norway
20161111-eng-sco-fifa-world-cup-qualification,2016-11-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,eng,ENG,英格兰,England,sco,SCO,苏格兰,Scotland,3,0,home,home,London,London,England,0,martj42/international_results,2016-11-11__england__scotland
20161111-fra-swe-fifa-world-cup-qualification,2016-11-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,fra,FRA,法国,France,swe,SWE,瑞典,Sweden,2,1,home,home,Saint-Denis,Saint-Denis,France,0,martj42/international_results,2016-11-11__france__sweden
20161111-kor-can-friendly,2016-11-11T00:00:00Z,Friendly,friendly,Friendly,kor,KOR,韩国,Korea Republic,can,CAN,加拿大,Canada,2,0,home,home,Cheonan,Cheonan,South Korea,0,martj42/international_results,2016-11-11__south korea__canada
20161111-usa-mex-fifa-world-cup-qualification,2016-11-11T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,usa,USA,美国,United States,mex,MEX,墨西哥,Mexico,1,2,away,away,Columbus,Columbus,United States,0,martj42/international_results,2016-11-11__united states__mexico
20161112-mar-civ-fifa-world-cup-qualification,2016-11-12T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,mar,MAR,摩洛哥,Morocco,civ,CIV,科特迪瓦,Cote d'Ivoire,0,0,draw,draw,Marrakech,Marrakech,Morocco,0,martj42/international_results,2016-11-12__morocco__ivory coast
20161113-egy-gha-fifa-world-cup-qualification,2016-11-13T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,egy,EGY,埃及,Egypt,gha,GHA,加纳,Ghana,2,0,home,home,Alexandria,Alexandria,Egypt,0,martj42/international_results,2016-11-13__egypt__ghana
20161115-arg-col-fifa-world-cup-qualification,2016-11-15T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,arg,ARG,阿根廷,Argentina,col,COL,哥伦比亚,Colombia,3,0,home,home,San Juan,San Juan,Argentina,0,martj42/international_results,2016-11-15__argentina__colombia
20161115-eng-esp-friendly,2016-11-15T00:00:00Z,Friendly,friendly,Friendly,eng,ENG,英格兰,England,esp,ESP,西班牙,Spain,2,2,draw,draw,London,London,England,0,martj42/international_results,2016-11-15__england__spain
20161115-fra-civ-friendly,2016-11-15T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,civ,CIV,科特迪瓦,Cote d'Ivoire,0,0,draw,draw,Lens,Lens,France,0,martj42/international_results,2016-11-15__france__ivory coast
20161115-jpn-ksa-fifa-world-cup-qualification,2016-11-15T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,jpn,JPN,日本,Japan,ksa,KSA,沙特阿拉伯,Saudi Arabia,2,1,home,home,Saitama,Saitama,Japan,0,martj42/international_results,2016-11-15__japan__saudi arabia
20161115-kor-uzb-fifa-world-cup-qualification,2016-11-15T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,kor,KOR,韩国,Korea Republic,uzb,UZB,乌兹别克斯坦,Uzbekistan,2,1,home,home,Seoul,Seoul,South Korea,0,martj42/international_results,2016-11-15__south korea__uzbekistan
20161115-pan-mex-fifa-world-cup-qualification,2016-11-15T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,pan,PAN,巴拿马,Panama,mex,MEX,墨西哥,Mexico,0,0,draw,draw,Panama City,Panama City,Panama,0,martj42/international_results,2016-11-15__panama__mexico
20170108-civ-swe-friendly,2017-01-08T00:00:00Z,Friendly,friendly,Friendly,civ,CIV,科特迪瓦,Cote d'Ivoire,swe,SWE,瑞典,Sweden,2,1,home,home,Abu Dhabi,Abu Dhabi,United Arab Emirates,1,martj42/international_results,2017-01-08__ivory coast__sweden
20170108-egy-tun-friendly,2017-01-08T00:00:00Z,Friendly,friendly,Friendly,egy,EGY,埃及,Egypt,tun,TUN,突尼斯,Tunisia,1,0,home,home,Cairo,Cairo,Egypt,0,martj42/international_results,2017-01-08__egypt__tunisia
20170115-tun-sen-african-cup-of-nations,2017-01-15T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,tun,TUN,突尼斯,Tunisia,sen,SEN,塞内加尔,Senegal,0,2,away,away,Franceville,Franceville,Gabon,1,martj42/international_results,2017-01-15__tunisia__senegal
20170116-cod-mar-african-cup-of-nations,2017-01-16T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,cod,COD,刚果（金）,DR Congo,mar,MAR,摩洛哥,Morocco,1,0,home,home,Oyem,Oyem,Gabon,1,martj42/international_results,2017-01-16__dr congo__morocco
20170119-alg-tun-african-cup-of-nations,2017-01-19T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,alg,ALG,阿尔及利亚,Algeria,tun,TUN,突尼斯,Tunisia,1,2,away,away,Franceville,Franceville,Gabon,1,martj42/international_results,2017-01-19__algeria__tunisia
20170120-civ-cod-african-cup-of-nations,2017-01-20T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,civ,CIV,科特迪瓦,Cote d'Ivoire,cod,COD,刚果（金）,DR Congo,2,2,draw,draw,Oyem,Oyem,Gabon,1,martj42/international_results,2017-01-20__ivory coast__dr congo
20170123-sen-alg-african-cup-of-nations,2017-01-23T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,sen,SEN,塞内加尔,Senegal,alg,ALG,阿尔及利亚,Algeria,2,2,draw,draw,Franceville,Franceville,Gabon,1,martj42/international_results,2017-01-23__senegal__algeria
20170124-mar-civ-african-cup-of-nations,2017-01-24T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,mar,MAR,摩洛哥,Morocco,civ,CIV,科特迪瓦,Cote d'Ivoire,1,0,home,home,Oyem,Oyem,Gabon,1,martj42/international_results,2017-01-24__morocco__ivory coast
